CLUSTER_STATEMENTS_SUMMARY_HISTORY	SUM_LATENCY	14	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_LATENCY	15	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MIN_LATENCY	16	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_LATENCY	17	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_PARSE_LATENCY	18	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_PARSE_LATENCY	19	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_COMPILE_LATENCY	20	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COMPILE_LATENCY	21	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	SUM_COP_TASK_NUM	22	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COP_PROCESS_TIME	23	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COP_PROCESS_ADDRESS	24	varchar(256)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COP_WAIT_TIME	25	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COP_WAIT_ADDRESS	26	varchar(256)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_PROCESS_TIME	27	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_PROCESS_TIME	28	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_WAIT_TIME	29	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_WAIT_TIME	30	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_BACKOFF_TIME	31	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_BACKOFF_TIME	32	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_TOTAL_KEYS	33	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_TOTAL_KEYS	34	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_PROCESSED_KEYS	35	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_PROCESSED_KEYS	36	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_ROCKSDB_DELETE_SKIPPED_COUNT	37	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_ROCKSDB_DELETE_SKIPPED_COUNT	38	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_ROCKSDB_KEY_SKIPPED_COUNT	39	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_ROCKSDB_KEY_SKIPPED_COUNT	40	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_ROCKSDB_BLOCK_CACHE_HIT_COUNT	41	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_ROCKSDB_BLOCK_CACHE_HIT_COUNT	42	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_ROCKSDB_BLOCK_READ_COUNT	43	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_ROCKSDB_BLOCK_READ_COUNT	44	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_ROCKSDB_BLOCK_READ_BYTE	45	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_ROCKSDB_BLOCK_READ_BYTE	46	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_PREWRITE_TIME	47	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_PREWRITE_TIME	48	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_COMMIT_TIME	49	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COMMIT_TIME	50	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_GET_COMMIT_TS_TIME	51	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_GET_COMMIT_TS_TIME	52	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_COMMIT_BACKOFF_TIME	53	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_COMMIT_BACKOFF_TIME	54	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_RESOLVE_LOCK_TIME	55	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_RESOLVE_LOCK_TIME	56	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_LOCAL_LATCH_WAIT_TIME	57	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_LOCAL_LATCH_WAIT_TIME	58	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_WRITE_KEYS	59	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_WRITE_KEYS	60	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_WRITE_SIZE	61	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_WRITE_SIZE	62	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_PREWRITE_REGIONS	63	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_PREWRITE_REGIONS	64	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_TXN_RETRY	65	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_TXN_RETRY	66	int unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	SUM_EXEC_RETRY	67	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	SUM_EXEC_RETRY_TIME	68	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	SUM_BACKOFF_TIMES	69	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	BACKOFF_TYPES	70	varchar(1024)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_MEM	71	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_MEM	72	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_DISK	73	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_DISK	74	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_KV_TIME	75	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_PD_TIME	76	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_BACKOFF_TOTAL_TIME	77	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_WRITE_SQL_RESP_TIME	78	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_TIDB_CPU_TIME	79	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_TIKV_CPU_TIME	80	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_RESULT_ROWS	81	bigint	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MIN_RESULT_ROWS	82	bigint	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_RESULT_ROWS	83	bigint	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PREPARED	84	tinyint(1)	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_AFFECTED_ROWS	85	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	FIRST_SEEN	86	timestamp	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	LAST_SEEN	87	timestamp	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_IN_CACHE	88	tinyint(1)	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_CACHE_HITS	89	bigint	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_IN_BINDING	90	tinyint(1)	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	QUERY_SAMPLE_TEXT	91	text	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PREV_SAMPLE_TEXT	92	text	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_DIGEST	93	varchar(64)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN	94	text	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	BINARY_PLAN	95	text	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	CHARSET	96	varchar(64)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	COLLATION	97	varchar(64)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_HINT	98	varchar(64)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_REQUEST_UNIT_READ	99	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_REQUEST_UNIT_READ	100	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_REQUEST_UNIT_WRITE	101	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_REQUEST_UNIT_WRITE	102	double unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	MAX_QUEUED_RC_TIME	103	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	AVG_QUEUED_RC_TIME	104	bigint unsigned	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	RESOURCE_GROUP	105	varchar(64)	YES		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_CACHE_UNQUALIFIED	106	bigint	NO		
CLUSTER_STATEMENTS_SUMMARY_HISTORY	PLAN_CACHE_UNQUALIFIED_LAST_REASON	107	text	YES		
CLUSTER_SYSTEMINFO	TYPE	1	varchar(64)	YES		
CLUSTER_SYSTEMINFO	INSTANCE	2	varchar(64)	YES		
CLUSTER_SYSTEMINFO	SYSTEM_TYPE	3	varchar(64)	YES		
CLUSTER_SYSTEMINFO	SYSTEM_NAME	4	varchar(64)	YES		
CLUSTER_SYSTEMINFO	NAME	5	varchar(256)	YES		
CLUSTER_SYSTEMINFO	VALUE	6	varchar(128)	YES		
CLUSTER_TIDB_INDEX_USAGE	INSTANCE	1	varchar(64)	YES		
CLUSTER_TIDB_INDEX_USAGE	TABLE_SCHEMA	2	varchar(64)	YES		
CLUSTER_TIDB_INDEX_USAGE	TABLE_NAME	3	varchar(64)	YES		
CLUSTER_TIDB_INDEX_USAGE	INDEX_NAME	4	varchar(64)	YES		
CLUSTER_TIDB_INDEX_USAGE	QUERY_TOTAL	5	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	KV_REQ_TOTAL	6	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	ROWS_ACCESS_TOTAL	7	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_0	8	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_0_1	9	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_1_10	10	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_10_20	11	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_20_50	12	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_50_100	13	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	PERCENTAGE_ACCESS_100	14	bigint	YES		
CLUSTER_TIDB_INDEX_USAGE	LAST_ACCESS_TIME	15	datetime	YES		
CLUSTER_TIDB_TRX	INSTANCE	1	varchar(64)	YES		
CLUSTER_TIDB_TRX	ID	2	bigint unsigned	NO	PRI	
CLUSTER_TIDB_TRX	START_TIME	3	timestamp(6)	YES		
CLUSTER_TIDB_TRX	CURRENT_SQL_DIGEST	4	varchar(64)	YES		
CLUSTER_TIDB_TRX	CURRENT_SQL_DIGEST_TEXT	5	text	YES		
CLUSTER_TIDB_TRX	STATE	6	enum('Idle','Running','LockWaiting','Committing','RollingBack')	YES		
CLUSTER_TIDB_TRX	WAITING_START_TIME	7	timestamp(6)	YES		
CLUSTER_TIDB_TRX	MEM_BUFFER_KEYS	8	bigint	YES		
CLUSTER_TIDB_TRX	MEM_BUFFER_BYTES	9	bigint	YES		
CLUSTER_TIDB_TRX	SESSION_ID	10	bigint unsigned	YES		
CLUSTER_TIDB_TRX	USER	11	varchar(16)	YES		
CLUSTER_TIDB_TRX	DB	12	varchar(64)	YES		
CLUSTER_TIDB_TRX	ALL_SQL_DIGESTS	13	text	YES		
CLUSTER_TIDB_TRX	RELATED_TABLE_IDS	14	text	YES		
CLUSTER_TIDB_TRX	WAITING_TIME	15	double	YES		
CLUSTER_TRX_SUMMARY	INSTANCE	1	varchar(64)	YES		
CLUSTER_TRX_SUMMARY	DIGEST	2	varchar(16)	NO		
CLUSTER_TRX_SUMMARY	ALL_SQL_DIGESTS	3	text	YES		
COLLATIONS	COLLATION_NAME	1	varchar(32)	YES		
COLLATIONS	CHARACTER_SET_NAME	2	varchar(32)	YES		
COLLATIONS	ID	3	bigint	YES		
COLLATIONS	IS_DEFAULT	4	varchar(3)	YES		
COLLATIONS	IS_COMPILED	5	varchar(3)	YES		
COLLATIONS	SORTLEN	6	bigint	YES		
COLLATIONS	PAD_ATTRIBUTE	7	varchar(9)	YES		
COLLATION_CHARACTER_SET_APPLICABILITY	COLLATION_NAME	1	varchar(32)	NO		
COLLATION_CHARACTER_SET_APPLICABILITY	CHARACTER_SET_NAME	2	varchar(32)	NO		
COLUMNS	TABLE_CATALOG	1	varchar(512)	YES		
COLUMNS	TABLE_SCHEMA	2	varchar(64)	YES		
COLUMNS	TABLE_NAME	3	varchar(64)	YES		
COLUMNS	COLUMN_NAME	4	varchar(64)	YES		
COLUMNS	ORDINAL_POSITION	5	bigint	YES		
COLUMNS	COLUMN_DEFAULT	6	text	YES		
COLUMNS	IS_NULLABLE	7	varchar(3)	YES		
COLUMNS	DATA_TYPE	8	varchar(64)	YES		
COLUMNS	CHARACTER_MAXIMUM_LENGTH	9	bigint	YES		
COLUMNS	CHARACTER_OCTET_LENGTH	10	bigint	YES		
COLUMNS	NUMERIC_PRECISION	11	bigint	YES		
COLUMNS	NUMERIC_SCALE	12	bigint	YES		
COLUMNS	DATETIME_PRECISION	13	bigint	YES		
COLUMNS	CHARACTER_SET_NAME	14	varchar(32)	YES		
COLUMNS	COLLATION_NAME	15	varchar(32)	YES		
COLUMNS	COLUMN_TYPE	16	text	YES		
COLUMNS	COLUMN_KEY	17	varchar(3)	YES		
COLUMNS	EXTRA	18	varchar(45)	YES		
COLUMNS	PRIVILEGES	19	varchar(80)	YES		
COLUMNS	COLUMN_COMMENT	20	varchar(1024)	YES		
COLUMNS	GENERATION_EXPRESSION	21	text	NO		
COLUMN_PRIVILEGES	GRANTEE	1	varchar(81)	NO		
COLUMN_PRIVILEGES	TABLE_CATALOG	2	varchar(512)	NO		
COLUMN_PRIVILEGES	TABLE_SCHEMA	3	varchar(64)	NO		
COLUMN_PRIVILEGES	TABLE_NAME	4	varchar(64)	NO		
COLUMN_PRIVILEGES	COLUMN_NAME	5	varchar(64)	NO		
COLUMN_PRIVILEGES	PRIVILEGE_TYPE	6	varchar(64)	NO		
COLUMN_PRIVILEGES	IS_GRANTABLE	7	varchar(3)	NO		
COLUMN_STATISTICS	SCHEMA_NAME	1	varchar(64)	NO		
COLUMN_STATISTICS	TABLE_NAME	2	varchar(64)	NO		
COLUMN_STATISTICS	COLUMN_NAME	3	varchar(64)	NO		
COLUMN_STATISTICS	HISTOGRAM	4	json	YES		
DATA_LOCK_WAITS	KEY	1	text	NO		
DATA_LOCK_WAITS	KEY_INFO	2	text	YES		
DATA_LOCK_WAITS	TRX_ID	3	bigint unsigned	NO		
DATA_LOCK_WAITS	CURRENT_HOLDING_TRX_ID	4	bigint unsigned	NO		
DATA_LOCK_WAITS	SQL_DIGEST	5	varchar(64)	YES		
DATA_LOCK_WAITS	SQL_DIGEST_TEXT	6	text	YES		
DDL_JOBS	JOB_ID	1	bigint	YES		
DDL_JOBS	DB_NAME	2	varchar(64)	YES		
DDL_JOBS	TABLE_NAME	3	varchar(64)	YES		
DDL_JOBS	JOB_TYPE	4	varchar(64)	YES		
DDL_JOBS	SCHEMA_STATE	5	varchar(64)	YES		
DDL_JOBS	SCHEMA_ID	6	bigint	YES		
DDL_JOBS	TABLE_ID	7	bigint	YES		
DDL_JOBS	ROW_COUNT	8	bigint	YES		
DDL_JOBS	CREATE_TIME	9	datetime(6)	YES		
DDL_JOBS	START_TIME	10	datetime(6)	YES		
DDL_JOBS	END_TIME	11	datetime(6)	YES		
DDL_JOBS	STATE	12	varchar(64)	YES		
DDL_JOBS	QUERY	13	text	YES		
DEADLOCKS	DEADLOCK_ID	1	bigint	NO		
DEADLOCKS	OCCUR_TIME	2	timestamp(6)	YES		
DEADLOCKS	RETRYABLE	3	tinyint(1)	NO		
DEADLOCKS	TRY_LOCK_TRX_ID	4	bigint unsigned	NO		
DEADLOCKS	CURRENT_SQL_DIGEST	5	varchar(64)	YES		
DEADLOCKS	CURRENT_SQL_DIGEST_TEXT	6	text	YES		
DEADLOCKS	KEY	7	text	YES		
DEADLOCKS	KEY_INFO	8	text	YES		
DEADLOCKS	TRX_HOLDING_LOCK	9	bigint unsigned	NO		
ENGINES	ENGINE	1	varchar(64)	YES		
ENGINES	SUPPORT	2	varchar(8)	YES		
ENGINES	COMMENT	3	varchar(80)	YES		
ENGINES	TRANSACTIONS	4	varchar(3)	YES		
ENGINES	XA	5	varchar(3)	YES		
ENGINES	SAVEPOINTS	6	varchar(3)	YES		
EVENTS	EVENT_CATALOG	1	varchar(64)	NO		
EVENTS	EVENT_SCHEMA	2	varchar(64)	NO		
EVENTS	EVENT_NAME	3	varchar(64)	NO		
EVENTS	DEFINER	4	varchar(77)	NO		
EVENTS	TIME_ZONE	5	varchar(64)	NO		
EVENTS	EVENT_BODY	6	varchar(8)	NO		
EVENTS	EVENT_DEFINITION	7	longtext	YES		
EVENTS	EVENT_TYPE	8	varchar(9)	NO		
EVENTS	EXECUTE_AT	9	datetime	YES		
EVENTS	INTERVAL_VALUE	10	varchar(256)	YES		
EVENTS	INTERVAL_FIELD	11	varchar(18)	YES		
EVENTS	SQL_MODE	12	varchar(8192)	NO		
EVENTS	STARTS	13	datetime	YES		
EVENTS	ENDS	14	datetime	YES		
EVENTS	STATUS	15	varchar(18)	NO		
EVENTS	ON_COMPLETION	16	varchar(12)	NO		
EVENTS	CREATED	17	datetime	NO		
EVENTS	LAST_ALTERED	18	datetime	NO		
EVENTS	LAST_EXECUTED	19	datetime	YES		
EVENTS	EVENT_COMMENT	20	varchar(64)	NO		
EVENTS	ORIGINATOR	21	int	NO		
EVENTS	CHARACTER_SET_CLIENT	22	varchar(32)	NO		
EVENTS	COLLATION_CONNECTION	23	varchar(32)	NO		
EVENTS	DATABASE_COLLATION	24	varchar(32)	NO		
FILES	FILE_ID	1	bigint	YES		
FILES	FILE_NAME	2	varchar(4000)	YES		
FILES	FILE_TYPE	3	varchar(20)	YES		
FILES	TABLESPACE_NAME	4	varchar(64)	YES		
FILES	TABLE_CATALOG	5	varchar(64)	YES		
FILES	TABLE_SCHEMA	6	varchar(64)	YES		
FILES	TABLE_NAME	7	varchar(64)	YES		
FILES	LOGFILE_GROUP_NAME	8	varchar(64)	YES		
FILES	LOGFILE_GROUP_NUMBER	9	bigint	YES		
FILES	ENGINE	10	varchar(64)	YES		
FILES	FULLTEXT_KEYS	11	varchar(64)	YES		
FILES	DELETED_ROWS	12	bigint	YES		
FILES	UPDATE_COUNT	13	bigint	YES		
FILES	FREE_EXTENTS	14	bigint	YES		
FILES	TOTAL_EXTENTS	15	bigint	YES		
FILES	EXTENT_SIZE	16	bigint	YES		
FILES	INITIAL_SIZE	17	bigint	YES		
FILES	MAXIMUM_SIZE	18	bigint	YES		
FILES	AUTOEXTEND_SIZE	19	bigint	YES		
FILES	CREATION_TIME	20	datetime	YES		
FILES	LAST_UPDATE_TIME	21	datetime	YES		
FILES	LAST_ACCESS_TIME	22	datetime	YES		
FILES	RECOVER_TIME	23	bigint	YES		
FILES	TRANSACTION_COUNTER	24	bigint	YES		
FILES	VERSION	25	bigint	YES		
FILES	ROW_FORMAT	26	varchar(10)	YES		
FILES	TABLE_ROWS	27	bigint	YES		
FILES	AVG_ROW_LENGTH	28	bigint	YES		
FILES	DATA_LENGTH	29	bigint	YES		
FILES	MAX_DATA_LENGTH	30	bigint	YES		
FILES	INDEX_LENGTH	31	bigint	YES		
FILES	DATA_FREE	32	bigint	YES		
FILES	CREATE_TIME	33	datetime	YES		
FILES	UPDATE_TIME	34	datetime	YES		
FILES	CHECK_TIME	35	datetime	YES		
FILES	CHECKSUM	36	bigint	YES		
FILES	STATUS	37	varchar(20)	YES		
FILES	EXTRA	38	varchar(255)	YES		
GLOBAL_STATUS	VARIABLE_NAME	1	varchar(64)	NO		
GLOBAL_STATUS	VARIABLE_VALUE	2	varchar(1024)	YES		
GLOBAL_VARIABLES	VARIABLE_NAME	1	varchar(64)	NO		
GLOBAL_VARIABLES	VARIABLE_VALUE	2	varchar(1024)	YES		
INSPECTION_RESULT	RULE	1	varchar(64)	YES		
INSPECTION_RESULT	ITEM	2	varchar(64)	YES		
INSPECTION_RESULT	TYPE	3	varchar(64)	YES		
INSPECTION_RESULT	INSTANCE	4	varchar(64)	YES		
INSPECTION_RESULT	STATUS_ADDRESS	5	varchar(64)	YES		
INSPECTION_RESULT	VALUE	6	varchar(64)	YES		
INSPECTION_RESULT	REFERENCE	7	varchar(64)	YES		
INSPECTION_RESULT	SEVERITY	8	varchar(64)	YES		
INSPECTION_RESULT	DETAILS	9	varchar(256)	YES		
INSPECTION_RULES	NAME	1	varchar(64)	YES		
INSPECTION_RULES	TYPE	2	varchar(64)	YES		
INSPECTION_RULES	COMMENT	3	varchar(256)	YES		
INSPECTION_SUMMARY	RULE	1	varchar(64)	YES		
INSPECTION_SUMMARY	INSTANCE	2	varchar(64)	YES		
INSPECTION_SUMMARY	METRICS_NAME	3	varchar(64)	YES		
INSPECTION_SUMMARY	LABEL	4	varchar(64)	YES		
INSPECTION_SUMMARY	QUANTILE	5	double	YES		
INSPECTION_SUMMARY	AVG_VALUE	6	double(22,6)	YES		
INSPECTION_SUMMARY	MIN_VALUE	7	double(22,6)	YES		
INSPECTION_SUMMARY	MAX_VALUE	8	double(22,6)	YES		
INSPECTION_SUMMARY	COMMENT	9	varchar(256)	YES		
KEYWORDS	WORD	1	varchar(128)	YES		
KEYWORDS	RESERVED	2	int	YES		
KEY_COLUMN_USAGE	CONSTRAINT_CATALOG	1	varchar(512)	NO		
KEY_COLUMN_USAGE	CONSTRAINT_SCHEMA	2	varchar(64)	NO		
KEY_COLUMN_USAGE	CONSTRAINT_NAME	3	varchar(64)	NO		
KEY_COLUMN_USAGE	TABLE_CATALOG	4	varchar(512)	NO		
KEY_COLUMN_USAGE	TABLE_SCHEMA	5	varchar(64)	NO		
KEY_COLUMN_USAGE	TABLE_NAME	6	varchar(64)	NO		
KEY_COLUMN_USAGE	COLUMN_NAME	7	varchar(64)	NO		
KEY_COLUMN_USAGE	ORDINAL_POSITION	8	bigint	NO		
KEY_COLUMN_USAGE	POSITION_IN_UNIQUE_CONSTRAINT	9	bigint	YES		
KEY_COLUMN_USAGE	REFERENCED_TABLE_SCHEMA	10	varchar(64)	YES		
KEY_COLUMN_USAGE	REFERENCED_TABLE_NAME	11	varchar(64)	YES		
KEY_COLUMN_USAGE	REFERENCED_COLUMN_NAME	12	varchar(64)	YES		
MEMORY_USAGE	MEMORY_TOTAL	1	bigint	NO		
MEMORY_USAGE	MEMORY_LIMIT	2	bigint	NO		
MEMORY_USAGE	MEMORY_CURRENT	3	bigint	NO		
MEMORY_USAGE	MEMORY_MAX_USED	4	bigint	NO		
MEMORY_USAGE	CURRENT_OPS	5	varchar(50)	YES		
MEMORY_USAGE	SESSION_KILL_LAST	6	datetime	YES		
MEMORY_USAGE	SESSION_KILL_TOTAL	7	bigint	NO		
MEMORY_USAGE	GC_LAST	8	datetime	YES		
MEMORY_USAGE	GC_TOTAL	9	bigint	NO		
MEMORY_USAGE	DISK_USAGE	10	bigint	NO		
MEMORY_USAGE	QUERY_FORCE_DISK	11	bigint	NO		
MEMORY_USAGE_OPS_HISTORY	TIME	1	datetime	NO		
MEMORY_USAGE_OPS_HISTORY	OPS	2	varchar(20)	NO		
MEMORY_USAGE_OPS_HISTORY	MEMORY_LIMIT	3	bigint	NO		
MEMORY_USAGE_OPS_HISTORY	MEMORY_CURRENT	4	bigint	NO		
MEMORY_USAGE_OPS_HISTORY	PROCESSID	5	bigint unsigned	YES		
MEMORY_USAGE_OPS_HISTORY	MEM	6	bigint unsigned	YES		
MEMORY_USAGE_OPS_HISTORY	DISK	7	bigint unsigned	YES		
MEMORY_USAGE_OPS_HISTORY	CLIENT	8	varchar(64)	YES		
MEMORY_USAGE_OPS_HISTORY	DB	9	varchar(64)	YES		
MEMORY_USAGE_OPS_HISTORY	USER	10	varchar(16)	YES		
MEMORY_USAGE_OPS_HISTORY	SQL_DIGEST	11	varchar(64)	YES		
MEMORY_USAGE_OPS_HISTORY	SQL_TEXT	12	varchar(256)	YES		
METRICS_SUMMARY	METRICS_NAME	1	varchar(64)	YES		
METRICS_SUMMARY	QUANTILE	2	double	YES		
METRICS_SUMMARY	SUM_VALUE	3	double(22,6)	YES		
METRICS_SUMMARY	AVG_VALUE	4	double(22,6)	YES		
METRICS_SUMMARY	MIN_VALUE	5	double(22,6)	YES		
METRICS_SUMMARY	MAX_VALUE	6	double(22,6)	YES		
METRICS_SUMMARY	COMMENT	7	varchar(256)	YES		
METRICS_SUMMARY_BY_LABEL	INSTANCE	1	varchar(64)	YES		
METRICS_SUMMARY_BY_LABEL	METRICS_NAME	2	varchar(64)	YES		
METRICS_SUMMARY_BY_LABEL	LABEL	3	varchar(64)	YES		
METRICS_SUMMARY_BY_LABEL	QUANTILE	4	double	YES		
METRICS_SUMMARY_BY_LABEL	SUM_VALUE	5	double(22,6)	YES		
METRICS_SUMMARY_BY_LABEL	AVG_VALUE	6	double(22,6)	YES		
METRICS_SUMMARY_BY_LABEL	MIN_VALUE	7	double(22,6)	YES		
METRICS_SUMMARY_BY_LABEL	MAX_VALUE	8	double(22,6)	YES		
METRICS_SUMMARY_BY_LABEL	COMMENT	9	varchar(256)	YES		
METRICS_TABLES	TABLE_NAME	1	varchar(64)	YES		
METRICS_TABLES	PROMQL	2	varchar(64)	YES		
METRICS_TABLES	LABELS	3	varchar(64)	YES		
METRICS_TABLES	QUANTILE	4	double	YES		
METRICS_TABLES	COMMENT	5	varchar(256)	YES		
